,voted
21363,1
18250,1
35573,1
10607,1
6031,0
27986,1
50824,1
27139,0
12904,0
37870,0
31172,0
50283,1
14474,0
53196,1
41639,0
27419,1
42657,0
27703,1
9387,0
8184,1
24653,1
8020,1
35263,0
23939,1
17062,1
42063,0
10117,0
37158,1
32121,0
52403,0
10845,1
54456,0
29702,0
31021,0
7829,0
40257,1
1460,0
38930,0
50119,0
46827,0
27571,0
529,0
40726,0
2363,1
51633,1
26847,0
48126,0
12804,1
21678,1
35967,0
31706,0
13683,1
22251,0
10442,1
25843,1
6848,0
14240,0
37463,0
31229,0
25401,0
50336,1
8230,1
51696,0
20490,1
5820,1
25259,1
53071,0
13376,1
48026,0
23768,1
25622,0
15222,0
22,1
41849,0
18226,1
44924,1
12797,1
16384,0
30742,1
5351,0
33570,1
29901,1
52792,1
31945,1
41273,1
39895,0
42474,0
42595,1
20629,0
49851,1
52287,0
16002,1
38544,1
12734,1
33007,1
13863,0
15323,1
12458,1
38013,0
26828,0
48105,1
2508,0
22979,1
17702,0
35987,0
40206,0
48408,1
44550,0
15124,1
14595,0
33040,1
5783,1
18320,1
36843,0
12620,1
42870,1
13262,1
17763,0
51790,0
1319,1
53907,0
31212,1
4764,0
30982,1
38298,0
21260,1
14050,1
20768,0
37946,0
5339,1
23081,0
29239,0
38621,1
17328,0
41985,1
18748,1
11553,1
34305,1
28633,0
14106,0
8951,1
14498,1
30699,0
31351,0
6021,1
43230,0
33656,1
49920,1
34931,1
6979,0
40478,0
32546,0
29022,1
23654,1
19414,1
10242,1
27786,0
13728,0
51341,1
17539,1
33924,0
48102,1
2945,0
52993,0
28301,0
5523,1
50769,1
15007,0
17379,1
32811,0
10758,0
49040,0
52241,0
14089,1
28447,0
36065,0
37323,1
32186,0
7947,0
23714,0
53667,1
8285,1
46722,0
14383,1
23469,0
13364,0
4541,0
18951,1
42322,0
27017,1
32558,0
25320,1
29354,1
46054,0
2003,0
37083,1
45838,1
31921,1
54393,0
37014,1
848,1
22371,1
23983,1
52915,1
50146,1
48436,0
28177,0
17757,0
39777,1
8874,1
12503,0
16106,0
35217,1
46431,1
41168,0
40183,0
33188,1
30590,0
33001,0
49752,1
25345,0
27978,0
49263,1
52252,0
9216,1
21621,1
11262,1
30080,1
15334,0
32006,0
38223,0
41779,0
35903,0
52036,0
42148,1
52983,1
34793,1
7792,0
54010,0
6510,1
4235,1
19072,1
6697,0
6311,1
47999,1
40803,0
32689,0
34893,0
20865,1
4078,1
23187,0
54263,0
28614,0
13578,0
26629,1
24579,0
35256,0
14428,1
25832,0
12747,1
22471,0
28980,0
22638,0
39284,1
20832,1
6740,1
46434,0
19811,0
31880,1
11285,0
37429,1
51374,0
50813,1
7240,1
24846,0
1528,0
15756,1
5389,1
53136,1
54215,1
46274,0
12673,1
30665,1
52734,1
43069,1
10610,0
17658,1
17751,1
7295,0
9507,1
31663,1
39471,1
9283,1
7261,1
46565,0
2204,1
14432,1
20380,0
10323,1
28881,0
37363,0
33016,1
4090,1
18644,0
27589,0
49297,1
30247,1
18517,1
42119,0
42136,1
43280,0
4946,0
22458,1
8242,1
36805,0
22370,1
40996,1
37649,1
22355,1
13208,0
34695,1
35308,1
43084,0
4747,0
11474,1
32965,1
1451,1
53187,0
52873,0
20697,1
33695,0
19024,1
29529,1
17083,0
7676,1
6467,1
23534,0
347,1
14000,0
10672,1
15069,1
15763,0
21350,0
49423,0
5062,1
14975,1
13197,1
53486,1
46842,1
35119,1
34754,1
2249,1
25137,1
43374,0
22276,1
8886,1
22202,1
14646,1
50322,0
49151,1
47831,0
8063,0
46343,0
31100,1
50434,1
40886,1
45739,0
22161,1
4177,1
37000,1
50364,1
47083,1
2765,1
39689,1
35805,1
16261,1
11811,0
34654,0
23993,1
35333,1
48220,0
1108,1
37780,0
53705,0
7605,0
6643,0
3662,1
274,0
40630,0
37810,0
30366,1
700,1
37684,1
43870,1
21178,0
3813,1
5939,1
15735,1
33688,0
14527,0
46624,0
28115,0
32044,1
51561,1
12349,0
25443,1
33432,0
2516,0
4753,0
23204,1
25581,0
45291,0
14008,1
52427,1
21902,0
29198,1
19604,1
10708,1
8056,1
37289,0
53977,1
15585,1
41216,0
8601,0
44899,0
9816,0
2535,0
8992,0
42470,0
26460,0
738,1
10368,1
8030,1
43935,0
25858,0
32561,0
20129,0
14408,1
1532,0
43519,1
10275,1
42586,0
3556,1
40609,0
40294,0
17082,0
53111,1
53388,1
19810,0
45807,0
19482,1
39209,0
32871,1
12434,1
10505,0
30344,0
43117,1
14047,1
46008,1
16163,1
34108,0
3296,1
29425,1
1872,1
37437,0
30530,0
16393,0
15508,0
35008,1
5516,0
9156,1
13064,0
31392,1
54420,1
1674,1
42271,1
38048,0
32486,0
40535,0
1415,1
26705,1
13935,1
49658,1
35504,0
45405,0
44344,0
36908,0
54387,1
34333,0
27751,1
50042,1
19053,1
3150,0
49549,1
18087,1
27122,1
25453,0
41329,0
7876,0
14508,1
33736,1
21005,1
30594,0
22864,0
1860,1
25526,0
7349,0
1701,1
5350,0
14541,0
52309,1
43564,0
41854,0
50790,0
6814,1
30536,1
10982,0
3784,0
14169,1
19228,0
43646,0
8029,0
31205,1
32511,0
50304,1
48912,1
49153,0
37553,0
6125,0
28950,0
29787,1
43777,1
46082,1
39116,1
26,1
37819,1
41473,1
15975,1
34521,0
48501,1
40150,1
16292,1
35470,0
19445,1
52038,1
31515,0
10084,1
20034,1
23874,0
24482,0
24891,1
18695,1
15018,0
38380,1
32814,0
3681,1
3106,0
48945,1
25288,1
39819,1
30355,0
11216,0
39542,0
16826,1
21819,0
31314,0
40839,0
54399,0
45282,1
14443,0
45747,0
48652,1
29253,0
22725,1
18549,0
53862,0
27453,0
37935,1
41080,1
2900,0
8166,1
98,0
30385,0
49048,1
4316,0
38659,1
43339,1
45761,1
47818,0
36845,0
10629,1
22193,1
28419,0
31975,1
39346,1
13916,1
44046,0
6006,1
23920,0
50190,1
36103,0
913,0
29036,0
26691,1
9972,1
36454,0
51967,1
25945,1
37469,1
50263,0
17362,1
24929,1
27043,1
34825,0
21526,1
12661,0
19413,0
3560,1
50334,0
18072,1
18260,1
16265,1
12122,0
9169,1
106,0
45583,1
29160,0
49438,1
52228,1
25276,1
14543,0
20435,0
35648,1
47986,0
9373,1
3041,1
17824,0
3198,1
20350,0
40341,0
52770,0
21951,0
14729,1
24718,1
42710,1
24621,0
41143,0
13498,1
21426,0
48072,0
709,0
36851,0
34384,1
10129,0
31981,0
40583,0
32388,0
13449,1
48658,0
50581,0
51572,1
39074,1
40406,0
6172,0
38318,0
44247,1
28958,0
39152,0
47132,0
39505,0
39593,1
42508,0
19533,0
36099,1
1126,1
53025,0
10972,1
41883,0
54330,1
36647,0
6481,1
17468,1
53264,0
20946,1
42613,1
4288,1
25481,1
6090,1
45403,1
21039,0
34644,0
19781,1
25746,1
22651,1
30821,0
52186,0
46457,1
52530,0
29686,1
32051,0
23282,0
12953,1
4865,0
2612,0
27163,0
38299,1
15593,1
10847,1
47703,0
36156,1
46695,0
2584,1
43074,1
24868,0
54252,1
53882,0
424,0
32169,0
24218,1
7312,0
927,1
12427,0
54427,1
15565,0
32273,1
24130,1
30938,0
47865,0
39125,0
34498,0
40985,0
21160,1
18095,1
53180,1
6087,1
3684,1
40753,0
30000,0
31373,0
13500,0
40595,0
18478,1
29579,0
19357,0
1567,0
18111,0
4000,1
45153,0
37783,0
1498,0
51525,0
4412,0
28791,1
3361,1
37755,1
45230,1
21371,1
30325,0
12422,1
21514,0
6725,0
31307,0
28466,0
34204,0
21692,1
4023,1
12302,1
48750,1
33278,0
3386,1
36413,0
1431,1
48169,1
22298,0
19512,1
49065,0
16815,0
10379,0
4487,1
8536,0
42841,1
51237,1
50643,1
46966,0
24879,1
34675,1
27290,1
49029,0
17949,0
26110,0
3227,1
30592,0
37501,0
28364,0
46653,1
33335,0
4203,0
28009,0
50125,1
3579,1
53510,0
48065,0
50259,1
15741,1
50536,1
27637,1
32429,0
18996,1
47843,0
29187,1
3226,1
7846,0
3299,1
12068,1
37477,0
1646,1
7795,0
28872,1
2721,1
44516,0
1863,0
42765,0
132,1
24195,0
44299,0
8920,1
33054,0
584,1
54354,1
15726,0
4715,1
14619,0
31421,1
15768,0
51594,0
41787,1
41376,0
4373,1
34588,0
916,1
2657,1
24317,1
11594,1
53405,1
40763,1
15605,0
38276,0
36172,1
33499,1
7761,1
54272,1
26491,1
21712,1
14,0
40319,1
13310,1
36588,0
37423,0
8467,1
8558,0
36574,0
10740,1
46244,0
10091,1
15065,1
44284,1
6591,0
5313,1
23375,1
53649,0
5496,0
45994,0
51137,1
43161,0
17615,1
2206,1
20875,0
24455,0
44177,0
50025,1
24264,0
52482,0
13078,1
43518,0
8781,1
3012,0
2605,1
17734,0
23897,1
18415,0
7238,0
52074,1
51118,0
10077,1
44569,0
30772,1
40314,0
34413,1
6463,1
34078,0
30259,0
40827,0
52741,0
22131,0
4592,1
38265,0
51293,0
37279,1
27027,1
26731,0
15916,0
42450,0
4655,1
23937,1
27470,1
23105,1
41012,1
38267,1
38694,0
20337,1
46336,0
3708,0
9640,0
3413,0
8018,0
15380,0
45568,0
21958,1
33929,1
20334,1
10443,0
878,0
50071,1
19008,1
13895,0
16553,0
17882,1
51812,0
3287,0
35999,0
5188,0
3397,0
29742,0
36787,0
51497,0
39102,1
21966,0
6384,1
14098,1
48940,1
18973,1
2280,0
5410,1
46448,1
37835,0
2481,0
8138,0
25332,1
35226,0
38709,1
4215,0
75,1
53887,1
16882,1
16485,1
39785,1
51853,0
21320,0
45133,0
49954,1
21633,0
29741,0
20979,0
8599,1
10386,1
26487,0
44858,0
53513,0
28904,1
24256,1
20161,1
19948,1
3467,0
22234,1
7114,0
1737,1
53964,0
20151,1
33526,0
43282,1
45512,1
53747,0
22036,0
50650,1
48877,0
12691,1
42478,1
2835,1
15695,1
1596,0
25268,0
51551,0
43801,0
14045,1
32114,1
29798,1
16467,1
44536,0
10567,0
51807,1
22362,0
19161,0
17016,1
26782,1
26581,0
20782,1
7065,1
3115,0
26644,0
31162,0
34626,1
26714,0
33402,1
16935,1
50144,1
51257,0
40997,1
22757,0
26587,1
6720,0
295,1
48030,0
17784,0
47415,0
25998,0
26456,0
49390,1
2101,1
17052,0
31741,1
20115,0
34054,1
16662,1
52238,1
52941,0
31753,1
13066,1
30617,1
8205,1
43038,0
42087,0
9975,0
9578,1
49700,1
27807,0
46395,0
26278,1
4217,0
39047,0
14065,0
18138,1
19091,0
31831,1
19782,0
32509,0
9998,0
39964,0
32975,0
27364,1
41469,1
51933,0
32125,1
1925,0
34123,1
43771,1
16108,1
4303,1
36453,1
50707,0
18959,0
18501,0
50914,0
44908,0
24807,1
2962,0
51469,1
32704,0
13818,1
48118,1
33884,0
44632,1
10668,1
51380,1
22082,1
47032,1
44060,0
17363,0
19309,0
25336,1
26138,1
12004,1
22682,1
12179,1
13080,1
8632,1
39501,0
23423,1
34164,1
44356,1
21434,1
35842,0
42921,1
33835,0
41297,1
3716,0
522,1
13850,0
50839,1
3886,1
3657,1
52008,0
45042,0
3203,0
17313,1
10063,1
14528,1
30140,0
39054,0
19121,1
13659,1
7001,1
22632,1
34277,1
24176,1
44661,1
45339,0
53838,1
22715,1
14607,0
21460,1
24403,1
9824,1
49936,1
4693,1
53567,0
29952,0
6778,1
18992,0
45209,0
7495,1
3426,1
47183,1
27853,1
8893,1
5560,0
11174,1
52969,0
19662,0
12332,1
51041,0
46114,1
30188,1
38678,0
51440,0
40019,0
2463,1
30167,1
47949,0
9842,1
20683,1
16855,1
49258,1
902,0
26765,0
3757,0
44021,1
31268,0
53385,0
29919,0
16710,1
10287,1
10216,1
20373,1
45355,0
41566,1
2078,1
40767,1
17253,1
42006,1
23022,0
30998,1
34516,0
43723,0
41704,0
47390,1
45507,0
25018,0
32794,0
17891,0
26216,1
7140,1
15426,1
633,1
36124,1
39384,0
266,1
6722,0
42152,0
15011,0
4262,1
6521,1
15538,1
44567,0
49538,1
27465,0
7649,1
9287,1
33023,1
44426,0
51829,1
15979,1
52269,1
12554,1
26667,0
41456,1
7171,1
34826,0
37952,1
26739,1
290,1
41771,1
24445,0
22557,1
50124,1
27316,0
54654,0
2622,1
45930,0
1604,0
20044,1
28552,1
45229,1
23311,1
51406,0
23974,1
29752,0
21780,0
31487,1
15130,1
10684,0
10635,1
8406,0
1363,0
32311,0
45317,1
6496,1
13422,0
23303,1
32671,1
29640,0
31181,0
42432,0
29785,0
14494,1
36882,1
25185,0
43504,0
30453,1
3013,0
51303,1
11479,1
53135,0
19494,1
28392,0
8751,1
13353,0
16391,0
8958,1
36169,0
46349,0
29891,1
41042,0
31049,1
47658,1
34578,1
4688,0
8746,1
14407,1
18528,0
36965,0
45478,0
11934,0
20796,1
2921,1
25065,1
39775,0
47577,0
15649,1
54396,0
14246,0
7902,0
47720,1
465,1
9226,0
27154,1
26339,1
1392,1
27927,0
31207,0
6711,1
22163,0
29422,1
38215,0
8399,0
48209,1
23111,1
9951,1
18877,1
21375,0
9179,1
22154,0
52488,1
6113,1
53595,1
32700,1
5044,1
34860,1
17601,0
23268,1
2636,1
7083,0
25329,0
30465,1
49709,1
48068,1
50217,1
1723,1
6217,0
37172,0
37962,1
37395,0
3822,1
31582,1
24125,0
10081,0
40323,0
9742,0
39202,0
26542,1
48231,1
13718,1
1236,1
41946,1
42938,0
50903,0
15651,1
13783,1
39537,0
19550,1
6990,1
7104,0
2336,1
22072,1
41864,1
39298,1
27590,0
832,1
21421,1
4605,0
46948,0
51754,0
38414,1
42537,1
2777,0
15944,0
22399,0
9136,1
33937,1
42465,1
14782,0
1249,0
11018,1
42185,0
44180,1
43288,0
34081,1
22761,1
37592,0
31603,1
5285,1
20137,0
26357,1
48268,0
21879,0
19191,1
27249,0
46926,0
25136,1
32139,0
9557,1
21903,1
22739,0
13245,1
48342,1
18469,0
49990,1
29675,0
7757,1
39847,0
42512,1
54485,1
15051,0
9185,1
34141,0
17202,0
32977,1
54174,1
33486,0
1828,1
15881,1
24897,1
9852,1
37170,1
33940,1
43775,0
53606,0
53679,0
11498,1
49893,1
16730,0
42997,0
37812,1
44414,1
37634,1
40191,0
11030,1
431,1
13486,1
6539,0
18464,1
46573,0
34378,0
50395,1
31787,0
18671,0
29923,1
15158,0
42928,0
3234,1
22049,1
19762,1
41381,1
43203,0
12600,1
19913,0
6438,0
5041,1
11171,1
1566,1
4668,1
10529,1
4173,0
30969,0
7700,0
53733,1
6261,1
16413,1
31722,0
39860,0
4380,1
3288,0
45961,1
8795,1
33714,0
18541,0
15987,1
33220,1
23859,0
52024,0
50520,1
47672,0
11428,1
51533,1
22478,1
1343,1
47544,1
8842,1
13619,1
36082,0
23009,1
29223,1
46293,1
37535,1
20224,1
49574,0
14688,0
41115,1
4955,1
50303,1
12806,1
47779,1
17551,1
2675,1
37777,0
3809,1
3445,1
49180,0
22703,1
26424,1
2172,1
21715,0
45095,0
27516,0
752,0
9410,1
21736,1
25354,1
23504,1
37632,1
13773,1
34864,1
44515,1
49589,1
8636,0
51879,1
41303,0
48651,1
34973,1
6840,1
7483,1
35920,0
36002,0
42791,0
22894,0
24030,0
21397,0
8244,1
53938,0
2361,1
12578,1
10495,0
21795,0
31840,1
51888,0
11142,1
41069,0
17307,0
7580,1
13945,0
35672,1
45021,0
13227,1
51344,1
19558,0
35090,0
34153,0
46613,0
45097,1
27827,1
13925,1
31535,0
35284,0
36141,0
29676,0
52370,0
31117,0
13146,1
34104,0
49481,1
11055,1
50081,1
40297,1
32417,0
14465,1
4469,1
10858,0
5752,1
18445,0
12948,1
4906,1
21433,1
54139,0
29048,0
32476,0
23271,1
12242,0
39256,1
21107,0
3045,0
16629,1
35061,0
27244,1
28133,0
40047,1
40038,1
45527,1
2874,1
25126,0
46783,1
21429,1
29619,0
724,1
8628,1
31417,1
36185,1
9768,1
14374,1
24893,1
25890,1
6007,1
4907,1
50551,1
18744,1
48243,0
12160,1
2525,0
28262,0
47371,1
52520,1
4935,1
2559,0
41491,0
24039,0
35249,1
33888,1
43621,1
27683,0
34358,0
8331,0
52663,0
35572,1
13381,1
1189,0
23730,0
22333,0
14180,1
34840,0
12540,0
18114,0
28477,0
46864,1
19343,0
39356,0
21567,0
54109,1
39076,0
26299,1
38569,1
28658,0
39436,0
41314,1
29996,1
5720,1
4313,0
32901,1
1776,1
7525,1
30707,0
34798,1
40094,0
20479,0
10771,1
13425,1
7523,0
37820,1
39289,1
3373,0
25569,1
41777,0
22126,1
40228,1
33958,0
3777,1
19460,1
19263,0
20386,0
39031,1
29079,0
9113,0
54511,0
25756,1
29397,0
19871,1
51125,1
16574,0
25191,0
40792,1
8317,0
2730,1
2446,1
45764,1
46180,0
3901,0
23567,0
11967,1
38704,0
52043,0
450,1
427,1
13041,0
51575,0
52377,1
53363,0
13260,1
30700,0
35194,1
43814,0
6549,0
27941,1
6423,1
38979,0
6315,0
30584,1
7358,1
36449,0
7763,1
24511,1
6838,1
19267,0
8870,1
12521,1
28047,0
43044,0
25944,0
12770,1
46388,0
8774,1
10461,1
42315,1
53046,1
13937,0
36548,1
25799,1
43444,0
44776,0
17984,1
47448,1
32695,0
12347,0
16764,0
12209,1
14870,1
28516,0
49554,1
53997,0
13614,1
24978,1
22279,0
23890,1
31914,1
45249,0
33631,1
46773,0
7582,1
46327,1
25926,0
18532,1
48154,0
31593,0
26046,1
19608,1
7022,0
4475,1
32149,0
10661,1
15904,0
15663,0
28507,0
34308,1
52447,0
2753,1
43867,1
36627,0
34841,1
30939,0
32426,0
459,1
43012,0
33354,1
15851,1
26864,0
12812,1
30715,0
23577,0
35267,0
34815,0
37196,1
34668,1
14429,0
26454,0
20270,0
2196,0
12219,1
47891,0
14302,1
36203,1
42106,0
46170,1
15128,1
43343,1
5168,1
37505,0
40799,1
6815,0
43429,1
12213,0
48073,1
28331,1
41180,0
31242,1
54428,1
30354,1
20850,1
42424,1
53499,0
32782,1
35841,1
9820,1
15226,0
1060,1
31927,0
48956,0
18113,1
13030,1
8631,0
42766,0
5961,1
40878,1
24335,1
34838,0
3107,0
12473,0
48015,0
50352,1
2265,1
52330,0
3999,0
21445,0
49899,1
53315,1
33810,1
38193,1
43858,1
29044,0
36072,1
41951,0
28015,0
42872,1
38361,1
40286,1
24909,0
9956,1
51957,0
46124,1
44504,1
7375,0
10038,1
40911,0
6746,1
1514,1
7906,0
28555,1
3458,1
34560,1
17434,1
30023,1
6111,1
14905,1
25325,1
27586,1
35823,1
38098,1
7691,1
48805,0
12977,1
39000,0
33908,0
48424,1
22393,0
48037,1
26648,1
10950,1
53785,1
35736,1
11617,1
51264,1
38117,1
1760,1
12425,0
16001,1
1742,0
18600,0
19719,0
23653,1
2993,1
16143,1
8960,1
45832,0
6500,0
230,1
21604,1
19826,1
20661,1
13959,0
15478,0
35490,1
8598,0
20356,0
1963,0
45022,0
12078,0
23734,1
8879,1
32178,1
39214,0
43572,0
9145,0
13834,1
1877,0
29163,0
4869,1
40844,0
9453,1
24355,0
41047,1
11035,0
33181,1
3646,1
40070,1
38904,0
3344,1
53589,1
11107,1
17962,1
8122,1
17127,0
11322,1
10669,0
3090,1
51106,1
13225,1
7695,0
51342,0
36857,0
40775,0
15705,1
32565,0
32958,1
53162,1
52472,0
11209,1
50779,1
17386,1
20292,0
48825,0
16419,1
5027,0
46140,0
25665,0
23386,1
677,1
21971,0
26645,1
54691,1
2686,1
20599,0
34869,0
22734,0
2264,1
47174,0
29043,0
49751,1
8852,1
51403,0
53850,0
24300,0
36992,0
71,1
2522,1
30753,0
25792,0
33019,0
48979,0
41463,1
39155,1
13596,1
38425,0
22081,1
28104,0
9550,0
494,0
2286,1
18127,0
6427,1
24525,0
21144,1
52819,0
13912,1
19291,1
33920,0
12937,0
53551,0
4911,0
48059,1
31136,1
47722,0
9181,0
21057,0
33149,0
48345,0
16805,1
40090,0
619,1
31809,0
33020,0
15075,1
20059,1
35176,0
28387,0
43958,1
9168,1
7862,0
36774,1
2740,0
19032,1
5085,1
16049,1
1785,1
2809,1
28462,1
34342,0
40786,0
49814,1
19653,1
29311,0
2567,1
38955,0
32957,1
3689,1
7570,1
38191,1
24765,0
50975,0
41809,0
43544,1
15184,1
32918,1
45582,0
37974,0
23566,0
51608,0
46927,1
34398,0
48920,0
6091,1
25506,0
12601,1
50380,1
41980,1
33800,0
21137,0
22949,0
7439,0
22479,1
18410,1
23176,0
39189,1
24068,1
26152,1
45896,0
13689,0
10291,1
8239,0
15357,0
24046,1
15675,1
48855,1
2019,0
8250,1
39555,1
52913,1
6093,1
12817,1
49859,1
26044,0
54402,0
52796,0
13250,1
51773,0
31539,1
17844,1
33152,0
8058,0
2059,1
41622,0
49946,1
37622,0
18305,1
9670,0
12964,1
6531,0
22491,0
28810,0
11781,0
3555,1
35407,1
54134,1
54230,0
3965,0
11461,1
48834,1
40249,1
33469,1
30175,1
28902,1
19898,0
42189,1
45314,0
2242,0
43929,0
43337,0
13006,0
21353,0
50287,1
46841,1
16908,0
22665,1
4490,1
3967,1
21062,0
45080,0
18999,1
46136,0
52980,1
27337,0
31516,0
50203,1
33722,1
50617,1
34755,1
34976,1
11108,1
34315,0
39260,1
2662,1
34155,1
26294,1
5798,1
7036,1
25063,0
3928,1
16473,1
53691,0
22417,0
24842,0
25016,0
26812,0
12197,1
53843,1
17719,1
11796,1
4532,0
22680,0
8729,1
6016,1
31007,1
37881,0
50736,0
41229,0
33160,1
2227,1
37746,1
13432,1
30429,1
33392,1
33644,1
3581,0
20970,1
3670,1
24851,1
4007,1
13795,1
4895,1
51673,0
32491,1
14385,1
49535,1
23814,1
17114,1
17207,1
5475,1
54190,0
10621,1
10606,1
40850,0
29362,0
35695,1
28074,0
18459,0
3923,0
25444,1
34414,0
41166,0
35677,0
43735,1
29039,1
3018,0
19005,1
32527,0
48872,1
26361,0
22245,1
31943,1
31648,0
9120,1
23401,1
47142,1
50814,0
49251,1
5548,1
2300,1
29361,1
8254,1
3345,0
31941,0
42102,1
39669,1
6810,0
15609,0
13790,0
14951,0
34836,1
42304,0
23887,1
34082,0
52051,0
17997,1
47649,0
54250,1
38984,1
26476,1
13299,1
2828,0
35714,0
25104,0
21785,0
14219,1
24564,1
13499,0
48322,1
47328,0
51404,0
19778,0
18759,1
54346,0
26007,0
52045,1
2578,0
52423,1
3539,0
9695,0
31894,1
51002,0
29321,0
16289,0
2971,1
15536,1
22633,0
24796,1
39005,0
18194,1
37369,1
38332,1
1870,0
52606,0
41788,0
45640,1
12562,1
191,1
26786,0
39541,0
44701,1
45146,0
53612,1
44419,0
11589,1
44725,1
41062,0
38090,0
32542,1
15402,1
16048,1
23610,1
14150,1
19830,0
26113,1
26229,0
35956,1
54642,0
19702,0
7378,1
49716,1
45027,1
44564,0
19426,1
47969,1
18511,1
14761,0
27987,1
35042,1
513,0
1307,0
48791,0
31029,1
9289,1
50179,1
36298,0
47718,1
48507,0
595,0
13168,1
15949,0
47694,1
44114,0
34272,1
17013,0
37791,1
42720,1
22600,1
23402,1
2804,1
3009,1
22963,1
17300,1
9398,1
40400,1
44294,0
49820,1
38260,1
2782,1
4077,1
20595,0
14677,0
29998,1
31418,0
54398,1
36718,0
47791,1
40577,0
4136,1
52671,0
25425,0
48312,0
42453,0
15857,1
2429,0
8039,1
25735,1
25549,0
54699,0
5934,1
5440,1
26841,1
31944,0
13215,1
22996,1
50083,0
39519,0
10127,1
50167,0
30551,0
12030,1
5379,1
15476,1
34084,0
13712,1
31752,0
24875,1
38007,0
49637,0
4318,1
2857,0
14032,1
5736,0
16279,0
30524,1
49640,1
20280,1
30219,1
13731,1
35040,0
21794,0
12373,0
43704,0
4735,1
54687,0
42374,1
174,0
13437,0
47204,1
1435,1
28835,0
16603,1
29324,1
19478,0
11111,1
38338,1
7881,0
51978,0
45082,0
50061,1
10745,1
1080,0
33334,1
49406,1
3248,1
45484,0
19290,0
32829,1
17711,1
30179,0
8791,1
38735,0
5254,1
18017,1
25066,0
52524,1
13035,1
6888,0
7057,1
25500,1
4758,1
8396,1
20726,1
25775,0
20289,1
19586,0
17725,1
46148,0
43412,0
11905,0
42682,1
17073,1
46329,1
17489,1
2009,1
39171,0
5376,0
14954,0
18093,0
22599,1
15428,1
3231,1
21497,0
13920,0
47186,1
20919,1
48921,0
28782,0
51519,0
42973,1
52253,0
33834,1
11251,0
34905,0
9092,1
23247,0
33620,0
6754,0
9139,1
24768,1
51441,0
48347,1
45115,1
39942,0
8480,1
34348,1
29498,1
51012,0
19879,1
31174,0
24573,0
17436,1
25962,0
54706,1
16654,0
48236,1
16233,0
25492,0
49632,0
35595,1
22820,0
43651,0
4698,1
16991,0
10587,1
44758,0
46583,0
7407,1
2644,1
27174,0
8995,1
36799,0
23954,1
38910,0
47238,1
32394,0
47914,1
39108,1
4389,0
44738,0
52852,0
7869,0
45914,1
35915,1
32078,0
44479,1
36384,1
30050,0
19010,1
41997,1
51110,0
9991,1
42294,0
43835,0
18599,0
28482,1
16250,1
23640,1
20462,1
21746,1
50947,1
44972,0
46197,1
25085,1
45236,0
35328,0
45014,1
29979,0
31740,1
51238,1
33206,1
26340,1
13241,0
53403,0
29583,0
50723,1
36026,0
45318,1
46231,0
50999,1
48380,0
34322,0
38444,1
40862,1
40660,0
49903,1
31285,0
4176,1
1134,1
31063,1
12827,0
23692,1
48724,1
12498,0
51086,1
31794,1
24886,1
11212,0
38613,1
8608,1
1441,0
2999,1
24229,0
43634,0
39893,1
53803,0
39768,0
38426,1
22986,0
6187,1
3941,1
32828,0
5360,0
1334,1
182,1
2861,1
50702,1
50848,0
12400,1
23873,0
1970,1
7592,0
54696,0
20419,0
41455,1
10290,1
52907,0
9303,1
26022,0
6687,1
47997,0
39045,1
44163,1
27791,1
18942,1
28600,1
29626,0
7724,0
9277,0
51259,1
36739,0
351,0
30750,1
33724,1
24293,1
46623,1
5519,1
50143,1
34206,0
53184,1
39827,0
19884,0
92,1
24955,0
45259,0
34977,0
29414,1
48913,1
25978,0
6327,1
7015,1
40427,1
554,1
27062,0
24638,1
35940,0
46243,0
46798,0
14513,1
31673,0
23113,0
123,1
39854,1
32203,0
47049,0
30415,0
53543,0
27301,0
29544,0
26175,0
33980,0
31587,0
34367,0
39196,1
53373,1
49537,1
53148,1
6677,0
48029,0
6252,1
16083,0
16353,1
17014,1
17880,1
27901,0
6038,1
45061,0
50467,1
54614,0
38661,1
33673,0
12312,0
24262,1
26151,0
14230,1
35100,1
8707,0
207,0
6684,1
33968,1
94,0
596,1
16746,0
4398,0
42070,1
11344,1
44428,1
25435,1
14484,0
40148,0
35709,1
48605,1
4709,0
18167,0
36353,0
33895,1
36105,0
23167,1
45159,0
37266,0
15610,1
37215,0
37838,1
52914,0
26461,0
47259,0
52714,1
22532,1
53726,0
8735,1
27373,1
30157,1
28617,0
47946,1
24101,1
14382,1
50872,0
1327,0
20715,1
30308,1
33497,1
50806,0
36332,0
21957,1
23968,1
33049,1
49111,1
1149,1
47460,1
42254,1
5647,1
102,1
13828,1
37195,1
23355,0
6441,1
43829,1
13216,1
26620,1
39222,1
15807,0
15781,1
41700,1
39104,1
36877,0
9614,0
49935,1
2318,0
2048,1
7175,1
36431,1
14791,0
127,1
24454,1
22038,1
25253,0
39039,0
38537,1
50690,1
4336,0
50257,1
48842,0
15976,1
30499,0
51846,0
505,1
19713,0
17656,0
45609,0
44827,0
6431,1
1325,0
21100,1
1294,1
12522,0
45805,1
21486,1
33100,0
33359,0
52196,0
16366,1
21582,0
10994,0
5204,1
37026,0
52222,1
54685,0
5515,1
33943,0
30520,0
32582,1
52738,1
8352,1
48729,1
31547,0
5533,1
36161,0
3503,0
41702,1
15239,0
8209,0
24102,1
24459,1
3340,1
4839,1
23158,0
4755,0
37094,0
36361,0
